prediction_log_threshold,target_log_threshold
12.807024955749512,13.428742408752441
13.19247817993164,13.570307731628418
13.34265422821045,13.570307731628418
13.392387390136719,13.767454147338867
13.428492546081543,13.767454147338867
13.44210433959961,13.80066204071045
13.729513168334961,13.80066204071045
13.729921340942383,13.870415687561035
13.745410919189453,13.870415687561035
13.747526168823242,14.101347923278809
13.86561107635498,14.101347923278809
13.86790943145752,14.19636344909668
13.971948623657227,14.19636344909668
13.974268913269043,14.253232955932617
14.132948875427246,14.253232955932617
14.136764526367188,14.272021293640137
14.201705932617188,14.272021293640137
14.207008361816406,14.32740306854248
14.208105087280273,14.354357719421387
14.213310241699219,14.354357719421387
14.213605880737305,14.383031845092773
14.230866432189941,14.383031845092773
14.236892700195312,14.387606620788574
14.287101745605469,14.387606620788574
14.28769302368164,14.401501655578613
14.328812599182129,14.401501655578613
14.334083557128906,14.43476676940918
14.42402172088623,14.43476676940918
14.426569938659668,14.575007438659668
14.468802452087402,14.575007438659668
14.469351768493652,14.588704109191895
14.595487594604492,14.588704109191895
14.596601486206055,14.726953506469727
14.605731964111328,14.726953506469727
14.608819007873535,14.735690116882324
14.662302017211914,14.735690116882324
14.663135528564453,14.738936424255371
14.682743072509766,14.738936424255371
14.686663627624512,14.754903793334961
14.691786766052246,14.754903793334961
14.693710327148438,14.761921882629395
14.71336555480957,14.761921882629395
14.714080810546875,14.770139694213867
14.76273250579834,14.770139694213867
14.765386581420898,14.84347152709961
14.906338691711426,14.84347152709961
14.90667724609375,14.892809867858887
14.936768531799316,14.892809867858887
14.936914443969727,15.007173538208008
14.971271514892578,15.007173538208008
14.97318172454834,15.019782066345215
14.974043846130371,15.019782066345215
14.975658416748047,15.075343132019043
15.012951850891113,15.075343132019043
15.014545440673828,15.093626976013184
15.117484092712402,15.093626976013184
15.119470596313477,15.118391036987305
15.125116348266602,15.118391036987305
15.126324653625488,15.129485130310059
15.134976387023926,15.129485130310059
15.136818885803223,15.17848014831543
15.141425132751465,15.22546672821045
15.199797630310059,15.22546672821045
15.202210426330566,15.28635025024414
15.389198303222656,15.28635025024414
15.389427185058594,15.364204406738281
15.42908000946045,15.364204406738281
15.435613632202148,15.491437911987305
15.479154586791992,15.491437911987305
15.479903221130371,15.528969764709473
15.716115951538086,15.528969764709473
15.721858978271484,15.843469619750977
15.79926586151123,15.843469619750977
15.800275802612305,15.855948448181152
15.894975662231445,15.855948448181152
15.911755561828613,15.914570808410645
15.91537094116211,15.935800552368164
15.976951599121094,15.935800552368164
15.982672691345215,15.93610954284668
16.040727615356445,15.93610954284668
16.057458877563477,16.15427017211914
16.0684814453125,16.15427017211914
