prediction_log_threshold,target_log_threshold
11.298703135880778,13.136251589958786
12.169928754633135,13.136251589958786
12.384241666221225,13.734505355178642
13.436888996570792,13.734505355178642
13.437230641707819,13.837329593198705
13.520302243530118,13.837329593198705
13.522174136923798,13.899685240927957
13.536284215860599,13.899685240927957
13.544332335524063,14.07928054862806
13.60879846986587,14.07928054862806
13.612779708418783,14.167966533388414
13.6343702942269,14.167966533388414
13.642549319778954,14.202778666222526
13.805295007603355,14.202778666222526
13.811586808782137,14.273615450712148
13.97961890562331,14.273615450712148
13.981321194813685,14.309510729160653
13.98381258844212,14.309510729160653
13.98671797407209,14.33245891819885
14.044226793653314,14.33245891819885
14.04435080912466,14.345118070603128
14.046736533226706,14.41738658837503
14.06877403084912,14.41738658837503
14.073879402592784,14.436469519610222
14.268076340180903,14.436469519610222
14.271356088221514,14.481613366779758
14.277706209386082,14.481613366779758
14.278694358794612,14.501126880961662
14.320672660270239,14.501126880961662
14.321568379477906,14.551835099969127
14.357953030539429,14.551835099969127
14.362778268210734,14.635020893498368
14.417373367051063,14.635020893498368
14.417807095352645,14.661861066592829
14.425135871360768,14.661861066592829
14.428843239029527,14.697458687622525
14.516078075132663,14.697458687622525
14.517180422253913,14.727898177268322
14.529100842493614,14.727898177268322
14.53093996579883,14.731753044884817
14.538692998677579,14.731753044884817
14.539277728574547,14.736960628990504
14.545962674860478,14.736960628990504
14.548028404027681,14.81258381485901
14.556877844876214,14.81258381485901
14.557116346958754,14.823995139536294
14.599515891334274,14.823995139536294
14.60646289570798,14.84044461047074
14.620776804048313,14.84044461047074
14.624542022903034,14.904353124601794
14.624550643893237,14.911528270119517
14.707024198628822,14.911528270119517
14.708659842844789,14.925255433578448
14.727059900007896,14.925255433578448
14.728769510365954,14.94035501502034
14.75973093523418,14.94035501502034
14.763401225867877,15.038907501834798
14.837249451400698,15.038907501834798
14.837363840102961,15.042713610828233
14.848772695171515,15.042713610828233
14.848976646141844,15.142007294815926
14.864127466884195,15.142007294815926
14.86518476233176,15.148456061141964
14.924884426704548,15.148456061141964
14.925711211424122,15.19512829435888
14.981903607448219,15.19512829435888
14.98290398662203,15.249718231122625
15.07346697706861,15.249718231122625
15.074737248906105,15.3432645665655
15.280374004803567,15.3432645665655
15.281656419185444,15.391480865196124
15.2918881452561,15.391480865196124
15.305532406387192,15.413573686083964
15.34274274663634,15.413573686083964
15.344687209093303,15.524047709015989
15.367235809598236,15.524047709015989
15.386823330107545,15.537474750930148
15.387696835813218,15.537474750930148
15.420948283645068,15.62120236713422
15.65261139999323,15.62120236713422
15.661255093130928,15.867371789556323
15.837994222252687,15.867371789556323
15.873438040934367,15.890764310489919
15.927247866336952,15.890764310489919
15.968832906694578,15.914571131656334
16.049698673361842,15.93049493026765
16.054775643286828,15.931652902507892
16.15050309126629,16.03830985194759
16.220481187561713,16.270233626368547
